player,season_start,salary,salary_real_2023
Kelly Olynyk,2016,3094013,3803824
Shabazz Muhammad,2016,3046299,3745163
Justin Hamilton,2016,3000000,3688243
Dante Cunningham,2016,3000000,3688243
Giannis Antetokounmpo,2016,2995420,3682612
Nik Stauskas,2016,2993040,3679686
Stanley Johnson,2016,2969880,3651213
Quincy Acy,2016,2965505,3645833
Marquese Chriss,2016,2941440,3616248
Seth Curry,2016,2898000,3562842
Zaza Pachulia,2016,2898000,3562842
Nenê,2016,2898000,3562842
James Ennis,2016,2898000,3562842
Dion Waiters,2016,2898000,3562842
Mindaugas Kuzminskas,2016,2898000,3562842
Dewayne Dedmon,2016,2898000,3562842
Tomas Satoransky,2016,2870813,3529418
Tibor Pleiss,2016,2800000,3442360
Noah Vonleh,2016,2751360,3382561
Frank Kaminsky,2016,2730000,3356301
Dennis Schroeder,2016,2708582,3329969
Jakob Poeltl,2016,2703960,3324287
Aaron Brooks,2016,2700000,3319418
Elfrid Payton,2016,2613600,3213197
Justise Winslow,2016,2593440,3188412
Thon Maker,2016,2568600,3157873
Malcolm Delaney,2016,2500000,3073536
Randy Foye,2016,2500000,3073536
Richard Jefferson,2016,2500000,3073536
Martell Webster,2016,2500000,3073536
Doug McDermott,2016,2483040,3052685
Domantas Sabonis,2016,2440200,3000017
Shelvin Mack,2016,2433334,2991575
Myles Turner,2016,2380440,2926547
Tony Snell,2016,2368327,2911655
Archie Goodwin,2016,2350999,2890351
Gorgui Dieng,2016,2348782,2887626
Trey Lyles,2016,2340600,2877567
Mason Plumlee,2016,2328530,2862728
Taurean Prince,2016,2318280,2850126
Dario Saric,2016,2318280,2850126
Tim Hardaway Jr,2016,2281605,2805038
Reggie Bullock,2016,2255644,2773121
Alonzo Gee,2016,2255408,2772830
Zach LaVine,2016,2240880,2754970
Devin Booker,2016,2223600,2733725
Luc Mbah a Moute,2016,2203000,2708399
Georgios Papagiannis,2016,2202240,2707465
Maurice Williams,2016,2194500,2697949
Andre Roberson,2016,2183072,2683900
TJ Warren,2016,2128920,2617324
Rudy Gobert,2016,2121287,2607940
Cameron Payne,2016,2112480,2597113
Joe Ingles,2016,2100000,2581770
Denzel Valentine,2016,2092200,2572180
Tim Frazier,2016,2090000,2569476
Adreian Payne,2016,2022240,2486170
Kelly Oubre,2016,2006640,2466992
Juan Hernangomez,2016,1987440,2443387
Jusuf Nurkic,2016,1921320,2362098
Lucas Nogueira,2016,1921320,2362098
Terry Rozier,2016,1906440,2343804
James Young,2016,1825200,2243927
Rashad Vaughn,2016,1811040,2226518
Kevin Seraphin,2016,1800000,2212945
Wade Baldwin,2016,1793760,2205274
Tyler Ennis,2016,1733880,2131657
Sam Dekker,2016,1720560,2115281
Joffrey Lauvergne,2016,1709719,2101953
Henry Ellenson,2016,1704120,2095069
Gary Harris,2016,1655880,2035762
Jerian Grant,2016,1643040,2019977
Malik Beasley,2016,1627320,2000650
RJ Hunter,2016,1625240,1998093
Bruno Caboclo,2016,1589640,1954326
Delon Wright,2016,1577280,1939130
Jarrett Jack,2016,1571705,1932275
Caris LeVert,2016,1562280,1920689
Chris Andersen,2016,1551659,1907631
James Jones,2016,1551659,1907631
David West,2016,1551659,1907631
Raymond Felton,2016,1551659,1907631
Brandon Bass,2016,1551659,1907631
Metta World Peace,2016,1551659,1907631
Jason Terry,2016,1551659,1907631
Steve Novak,2016,1551659,1907631
Caron Butler,2016,1551659,1907631
David Lee,2016,1551659,1907631
Mitch McGary,2016,1526040,1876135
Justin Anderson,2016,1514160,1861530
Marcelo Huertas,2016,1500000,1844121
DeAndre Bembry,2016,1499760,1843826
Jordan Adams,2016,1465080,1801190
Demetrius Jackson,2016,1450000,1782650
Malachi Richardson,2016,1439880,1770209
Gerald Green,2016,1410598,1734209
Sasha Vujacic,2016,1410598,1734209
Rodney Hood,2016,1406520,1729195
Bobby Portis,2016,1404600,1726835
JaVale McGee,2016,1403611,1725619
Marreese Speights,2016,1403611,1725619
Michael Beasley,2016,1403611,1725619
Rondae Hollis-Jefferson,2016,1395600,1715770
Willy Hernangomez,2016,1375000,1690444
Deyonta Davis,2016,1369229,1683349
Nikola Jokic,2016,1358500,1670159
Shabazz Napier,2016,1350120,1659856
Tyus Jones,2016,1339680,1647021
Sasha Kaun,2016,1333420,1639325
Timothe Luwawu,2016,1326960,1631383
Alan Anderson,2016,1315448,1617230
Ty Lawson,2016,1315448,1617230
Marcus Thornton,2016,1315448,1617230
Clint Capela,2016,1296240,1593616
Jarell Martin,2016,1286160,1581223
Brice Johnson,2016,1273920,1566175
Jeremy Evans,2016,1227286,1508843
Luke Babbitt,2016,1227286,1508843
Jordan Mickey,2016,1223653,1504376
CJ Wilcox,2016,1209600,1487099
Larry Nance Jr,2016,1207680,1484739
Terrence Jones,2016,1207194,1484141
Pascal Siakam,2016,1196040,1470428
Kyle Anderson,2016,1192080,1465560
Josh Huestis,2016,1191480,1464822
Chris McCullough,2016,1191480,1464822
Skal Labissiere,2016,1188840,1461577
Livio Jean-Charles,2016,1188840,1461577
Kevon Looney,2016,1182840,1454200
Dejounte Murray,2016,1180080,1450807
Damian Jones,2016,1171560,1440332
Hollis Thompson,2016,1131040,1390516
Isaiah Whitehead,2016,1074145,1320569
Joseph Young,2016,1052342,1293764
Rakeem Christmas,2016,1052342,1293764
Brian Roberts,2016,1050961,1292066
Pablo Prigioni,2016,1050961,1292066
Thomas Robinson,2016,1050961,1292066
John Jenkins,2016,1050961,1292066
Glenn Robinson III,2016,1050500,1291499
Montrezl Harrell,2016,1045000,1284738
Ivica Zubac,2016,1034865,1272277
Richaun Holmes,2016,1024000,1258920
Anthony Brown,2016,1023838,1258720
Mike Muscala,2016,1015696,1248711
Anthony Bennett,2016,1015696,1248711
Isaiah Canaan,2016,1015696,1248711
Ian Clark,2016,1015696,1248711
Justin Holiday,2016,1015696,1248711
Robert Covington,2016,1015696,1248711
Jeff Withey,2016,1015696,1248711
DeAndre Liggins,2016,1015695,1248709
Walter Tavares,2016,1006000,1236790
Joe Harris,2016,980431,1205355
Sean Kilpatrick,2016,980431,1205355
Nick Johnson,2016,980431,1205355
Beno Udrih,2016,980431,1205355
James Michael McAdoo,2016,980431,1205355
JaMychal Green,2016,980431,1205355
Louis Amundson,2016,980431,1205355
Jerami Grant,2016,980431,1205355
Damjan Rudez,2016,980431,1205355
Elton Brand,2016,980000,1204826
Axel Toupane,2016,977534,1201794
Stephen Zimmerman,2016,950000,1167943
Andrew Harrison,2016,945000,1161796
Bobby Brown,2016,940070,1155735
Tyler Ulis,2016,918369,1129056
Jason Thompson,2016,893333,1098276
Raul Neto,2016,877800,1079179
Malcolm Brogdon,2016,875000,1075737
Christian Wood,2016,874636,1075290
Cristiano Felicio,2016,874636,1075290
Jordan McRae,2016,874636,1075290
Salah Mejri,2016,874636,1075290
Darrun Hilliard,2016,874636,1075290
Josh Richardson,2016,874636,1075290
TJ McConnell,2016,874636,1075290
Alan Williams,2016,874636,1075290
Pat Connaughton,2016,874636,1075290
Jonathon Simmons,2016,874636,1075290
Norman Powell,2016,874636,1075290
Paul Zipser,2016,750000,922060
Spencer Dinwiddie,2016,726672,893381
Ryan Kelly,2016,713305,876947
Jonathan Gibson,2016,671346,825362
Joel Anthony,2016,663810,816097
Troy Williams,2016,652165,801780
AJ Hammons,2016,650000,799119
Michael Gbinije,2016,650000,799119
Georges Niang,2016,650000,799119
Briante Weber,2016,623447,766474
Donatas Motiejunas,2016,607491,746858
Jake Layman,2016,600000,737648
Joel Bolomboy,2016,600000,737648
John Lucas,2016,580344,713483
Gary Payton II,2016,578636,711383
Toney Douglas,2016,564868,694456
Treveon Graham,2016,543471,668151
Kay Felder,2016,543471,668151
Nicolas Brussino,2016,543471,668151
Dorian Finney-Smith,2016,543471,668151
Patrick McCaw,2016,543471,668151
Kyle Wiltjer,2016,543471,668151
Chinanu Onuaku,2016,543471,668151
Diamond Stone,2016,543471,668151
Rodney McGruder,2016,543471,668151
Cheick Diallo,2016,543471,668151
Ron Baker,2016,543471,668151
Marshall Plumlee,2016,543471,668151
Maurice Ndour,2016,543471,668151
Semaj Christon,2016,543471,668151
Derrick Jones,2016,543471,668151
Tim Quarterman,2016,543471,668151
Davis Bertans,2016,543471,668151
Bryn Forbes,2016,543471,668151
Fred VanVleet,2016,543471,668151
Daniel Ochefu,2016,543471,668151
Sheldon Mac,2016,543471,668151
Danuel House,2016,543471,668151
Chasson Randle,2016,541170,665321
Arinze Onuaku,2016,426775,524683
Yogi Ferrell,2016,409300,503198
Johnny O'Bryant,2016,392169,482137
Aaron Harrison,2016,365289,449091
Okaro White,2016,310995,382341
Isaiah Taylor,2016,305000,374971
Norris Cole,2016,288131,354232
Ben Bentil,2016,281968,346654
Jarell Eddie,2016,277898,341651
Elliot Williams,2016,250000,307353
Yi Jianlian,2016,250000,307353
Lamar Patterson,2016,242963,298702
Jordan Crawford,2016,234920,288814
Nicolas Laprovittola,2016,204601,251539
Reggie Williams,2016,193307,237654
Pierre Jackson,2016,191810,235812
Brandon Paul,2016,155000,190559
Shawn Long,2016,154512,189959
Robbie Hummel,2016,150000,184412
Jarnell Stokes,2016,150000,184412
Mike Tobey,2016,138937,170811
Patricio Garino,2016,131968,162242
Jarrod Uthoff,2016,129920,159724
Marcus Paige,2016,125000,153676
Ray McCallum,2016,119493,146906
Manny Harris,2016,119493,146906
Wayne Selden,2016,115087,141488
Egidijus Mockevicius,2016,100000,122941
Stefan Jankovic,2016,100000,122941
JP Tokoto,2016,100000,122941
Isaiah Cousins,2016,100000,122941
Quinn Cook,2016,95904,117904
Marcus Georges-Hunt,2016,88936,109337
Jordan Farmar,2016,82976,102011
Prince Ibeh,2016,77250,94972
Keith Benson,2016,75000,92206
Kaleb Tarczewski,2016,75000,92206
Ryan Arcidiacono,2016,75000,92206
Henry Sims,2016,75000,92206
Quincy Ford,2016,75000,92206
Alex Poythress,2016,73743,90659
David Nwaba,2016,73528,90396
Gary Neal,2016,72193,88755
Kyle Collinsworth,2016,70000,86059
Thomas Walkup,2016,69500,85444
James Webb,2016,65000,79911
Zach Auguste,2016,60000,73764
Brady Heslip,2016,56500,69461
Matt Costello,2016,50000,61470
Damion Lee,2016,50000,61470
Nate Wolters,2016,50000,61470
DJ Kennedy,2016,50000,61470
Scott Wood,2016,50000,61470
Elgin Cook,2016,50000,61470
Julyan Stone,2016,50000,61470
Alex Caruso,2016,50000,61470
Anthony Barber,2016,50000,61470
Dionte Christmas,2016,50000,61470
EJ Singler,2016,50000,61470
Beau Beech,2016,45000,55323
Phil Pressey,2016,35000,43029
Nikola Jovanovic,2016,30000,36882
Jalen Jones,2016,25000,30735
Nick Zeisloft,2016,25000,30735
Tony Wroten,2016,25000,30735
Dahntay Jones,2016,24022,29532
Stephen Curry,2017,34682550,41953914
LeBron James,2017,33285709,40264218
Paul Millsap,2017,30769231,37220149
Gordon Hayward,2017,29727900,35960497
Blake Griffin,2017,29512900,35700422
Kyle Lowry,2017,28903704,34963505
Mike Conley,2017,28530608,34512187
James Harden,2017,28299399,34232504
Russell Westbrook,2017,28299399,34232504
DeMar DeRozan,2017,27739975,33555794
Al Horford,2017,27734405,33549057
Carmelo Anthony,2017,26243760,31745891
Damian Lillard,2017,26153057,31636171
Jrue Holiday,2017,25686667,31072000
Chris Bosh,2017,25289390,30591432
Kevin Durant,2017,25000000,30241370
Otto Porter,2017,24773250,29967081
Chris Paul,2017,24268959,29357063
CJ McCollum,2017,23962573,28986442
Andre Drummond,2017,23775506,28760155
Hassan Whiteside,2017,23775506,28760155
Anthony Davis,2017,23775506,28760155
Bradley Beal,2017,23775506,28760155
Dwight Howard,2017,23500000,28426888
Harrison Barnes,2017,23112004,27957547
Chandler Parsons,2017,23112004,27957547
JJ Redick,2017,23000000,27822061
Kevin Love,2017,22642350,27389428
DeAndre Jordan,2017,22642350,27389428
Brook Lopez,2017,22642350,27389428
Marc Gasol,2017,22642350,27389428
Giannis Antetokounmpo,2017,22471911,27183255
Steven Adams,2017,22471911,27183255
Nicolas Batum,2017,22434783,27138343
LaMarcus Aldridge,2017,21461010,25960414
Greg Monroe,2017,21384175,25867470
Rudy Gobert,2017,21224719,25674583
Victor Oladipo,2017,21000000,25402751
Danilo Gallinari,2017,20559599,24870018
Serge Ibaka,2017,20061729,24267767
George Hill,2017,20000000,24193096
Ryan Anderson,2017,19578455,23683172
Paul George,2017,19300000,23346338
Jeff Teague,2017,19000000,22983441
Kyrie Irving,2017,18868626,22824524
Kawhi Leonard,2017,18868625,22824523
Jimmy Butler,2017,18696918,22616817
Allen Crabbe,2017,18500000,22378614
DeMarcus Cousins,2017,18063850,21851023
John Wall,2017,18063850,21851023
Enes Kanter,2017,17884176,21633679
Wesley Matthews,2017,17884175,21633678
Dwyane Wade,2017,17878652,21626997
Klay Thompson,2017,17826150,21563488
Joakim Noah,2017,17765000,21489518
Kentavious Caldwell-Pope,2017,17745894,21466406
Luol Deng,2017,17190000,20793966
Evan Turner,2017,17131148,20722775
Goran Dragic,2017,17000450,20564676
Bismack Biyombo,2017,17000000,20564132
Evan Fournier,2017,17000000,20564132
Kent Bazemore,2017,16910112,20455398
Robert Covington,2017,16698103,20198941
Tim Hardaway Jr,2017,16500000,19959304
Tristan Thompson,2017,16400000,19838339
Draymond Green,2017,16400000,19838339
Reggie Jackson,2017,16000000,19354477
Tobias Harris,2017,16000000,19354477
Pau Gasol,2017,16000000,19354477
Ian Mahinmi,2017,16000000,19354477
Dennis Schroeder,2017,15500000,18749649
Jonas Valanciunas,2017,15460675,18702080
Tony Parker,2017,15453126,18692948
Timofey Mozgov,2017,15280000,18483525
Jamal Crawford,2017,15270762,18472350
Andre Iguodala,2017,14814815,17920812
DeMarre Carroll,2017,14800000,17902891
Eric Bledsoe,2017,14500000,17539995
Gorgui Dieng,2017,14112360,17071084
Khris Middleton,2017,14100000,17056133
Ricky Rubio,2017,14100000,17056133
Mason Plumlee,2017,14041096,16984879
Taj Gibson,2017,14000000,16935167
Robin Lopez,2017,13788500,16679325
JR Smith,2017,13760000,16644850
James Johnson,2017,13734000,16613399
Joe Ingles,2017,13636364,16495293
Brandon Knight,2017,13618750,16473986
Marvin Williams,2017,13168750,15929642
Michael Kidd-Gilchrist,2017,13000000,15725512
Tyson Chandler,2017,13000000,15725512
Eric Gordon,2017,12943020,15656586
Kenneth Faried,2017,12921348,15630371
Thaddeus Young,2017,12921348,15630371
Marcin Gortat,2017,12782609,15462544
Cody Zeller,2017,12584270,15222623
Nikola Mirotic,2017,12500000,15120685
Miles Plumlee,2017,12400000,14999719
Zach Randolph,2017,12307692,14888059
Nikola Vucevic,2017,12250000,14818271
Solomon Hill,2017,12236535,14801983
Dion Waiters,2017,12100000,14636823
Wilson Chandler,2017,12016854,14536245
Kelly Olynyk,2017,12007169,14524530
Jeremy Lin,2017,12000000,14515858
Kemba Walker,2017,12000000,14515858
Derrick Favors,2017,12000000,14515858
Austin Rivers,2017,11825000,14304168
Courtney Lee,2017,11747890,14210891
Nikola Pekovic,2017,11600000,14031996
Jordan Clarkson,2017,11562500,13986634
John Henson,2017,11422536,13817325
Amir Johnson,2017,11000000,13306203
Alec Burks,2017,10845506,13119318
Patrick Mills,2017,10714286,12960587
Moe Harkless,2017,10662922,12898455
Omer Asik,2017,10595505,12816903
Bojan Bogdanovic,2017,10500000,12701375
Mirza Teletovic,2017,10500000,12701375
Terrence Ross,2017,10500000,12701375
Jon Leuer,2017,10497319,12698132
Iman Shumpert,2017,10337079,12504297
Joe Johnson,2017,10254904,12404893
Darren Collison,2017,10000000,12096548
Jared Dudley,2017,10000000,12096548
Danny Green,2017,10000000,12096548
Meyers Leonard,2017,9904495,11981020
Tony Snell,2017,9821429,11880539
Al Jefferson,2017,9769821,11818111
Matthew Dellavedova,2017,9607500,11621758
Trevor Booker,2017,9571137,11577771
Bogdan Bogdanovic,2017,9470614,11456174
Andre Roberson,2017,9259260,11200508
Dwight Powell,2017,9003125,10890673
Jerryd Bayless,2017,9000000,10886893
Avery Bradley,2017,8808989,10655836
JaMychal Green,2017,8533333,10322387
E'Twaun Moore,2017,8445024,10215564
Rudy Gay,2017,8406000,10168358
Kosta Koufos,2017,8393000,10152633
Corey Brewer,2017,8105615,9804995
Garrett Temple,2017,8000000,9677238
Vince Carter,2017,8000000,9677238
Markieff Morris,2017,8000000,9677238
CJ Miles,2017,7936509,9600436
Cristiano Felicio,2017,7843500,9487927
Shaun Livingston,2017,7692308,9305037
Cory Joseph,2017,7630000,9229666
PJ Tucker,2017,7590035,9181322
Andrew Wiggins,2017,7574322,9162315
Darrell Arthur,2017,7464912,9029966
Channing Frye,2017,7420912,8976742
Trevor Ariza,2017,7400000,8951445
Al-Farouq Aminu,2017,7319035,8853506
Cole Aldrich,2017,7300000,8830480
DJ Augustin,2017,7250000,8769997
Marco Belinelli,2017,7082277,8567109
Markelle Fultz,2017,7026240,8499325
Jeremy Lamb,2017,7000000,8467583
Kyle Korver,2017,7000000,8467583
Louis Williams,2017,7000000,8467583
Jameer Nelson,2017,6998920,8466276
Dewayne Dedmon,2017,6900000,8346618
Jae Crowder,2017,6796117,8220955
Jabari Parker,2017,6782392,8204353
Langston Galloway,2017,6666667,8064365
Lance Thomas,2017,6655325,8050646
Ersan Ilyasova,2017,6514288,7880039
Matt Barnes,2017,6400625,7742546
Ed Davis,2017,6352531,7684369
Rajon Rondo,2017,6300000,7620824
Jonathon Simmons,2017,6300000,7620825
Lonzo Ball,2017,6286560,7604567
Wayne Ellington,2017,6270000,7584535
Isaiah Thomas,2017,6261394,7574125
Karl-Anthony Towns,2017,6216840,7520230
Ben Simmons,2017,6168840,7462167
Joel Embiid,2017,6100266,7379216
Josh McRoberts,2017,6021175,7283543
Ishmael Smith,2017,6000000,7257929
Milos Teodosic,2017,6000000,7257929
Shelvin Mack,2017,6000000,7257929
Alan Williams,2017,6000000,7257929
Brandan Wright,2017,5955760,7204413
Wesley Johnson,2017,5881260,7114294
Boban Marjanovic,2017,5881260,7114294
Tyler Johnson,2017,5821260,7041715
Alex Abrines,2017,5725000,6925273
Jayson Tatum,2017,5645400,6828985
D'Angelo Russell,2017,5562360,6728535
Brandon Ingram,2017,5519400,6676568
Josh Smith,2017,5514806,6671010
Patrick Beverley,2017,5513514,6669448
Aaron Gordon,2017,5504419,6658447
Deron Williams,2017,5474787,6622602
Arron Afflalo,2017,5328652,6445829
Anthony Tolliver,2017,5290000,6399073
Thabo Sefolosha,2017,5250000,6350687
Jason Smith,2017,5225000,6320446
Ben McLemore,2017,5200000,6290205
Nick Young,2017,5192000,6280527
Patrick Patterson,2017,5192000,6280527
Josh Jackson,2017,5090040,6157191
Mike Muscala,2017,5000000,6048274
Marcus Morris,2017,5000000,6048274
Dirk Nowitzki,2017,5000000,6048274
Larry Sanders,2017,5000000,6048274
Jahlil Okafor,2017,4995120,6042371
Dante Exum,2017,4992385,6039062
Alexis Ajinca,2017,4961798,6002062
Jaylen Brown,2017,4956480,5995629
Richard Jefferson,2017,4828652,5841002
Sean Kilpatrick,2017,4774445,5775428
Kyle Singler,2017,4666500,5644854
De'Aaron Fox,2017,4609200,5575541
Marcus Smart,2017,4538019,5489436
Kristaps Porzingis,2017,4503600,5447801
Justin Holiday,2017,4500000,5443446
Dragan Bender,2017,4468800,5405705
Devin Harris,2017,4402546,5325561
Ron Baker,2017,4328000,5235386
Aron Baynes,2017,4300000,5201515
Nerlens Noel,2017,4187599,5065549
Alex Len,2017,4187599,5065549
Jonathan Isaac,2017,4186320,5064002
Lance Stephenson,2017,4180000,5056357
Julius Randle,2017,4149242,5019150
Kyle O'Quinn,2017,4087500,4944464
Mario Hezonja,2017,4078320,4933359
Kris Dunn,2017,4046760,4895182
Noah Vonleh,2017,4031018,4876140
Jonas Jerebko,2017,4000000,4838619
Nemanja Bjelica,2017,3950000,4778136
Jose Juan Barea,2017,3903900,4722371
Quincy Pondexter,2017,3853931,4661926
Lauri Markkanen,2017,3821640,4622865
Nik Stauskas,2017,3807146,4605332
Willie Cauley-Stein,2017,3704160,4480755
Paul Pierce,2017,3679840,4451336
Buddy Hield,2017,3675480,4446062
Will Barton,2017,3533333,4274113
Frank Ntilikina,2017,3501120,4235146
Lavoy Allen,2017,3500000,4233791
Zaza Pachulia,2017,3477600,4206695
Nenê,2017,3477600,4206695
Troy Daniels,2017,3408520,4123132
Emmanuel Mudiay,2017,3381480,4090423
Jamal Murray,2017,3355320,4058779
Elfrid Payton,2017,3332340,4030981
Doug McDermott,2017,3294994,3985805
Tarik Black,2017,3290000,3979764
Tyreke Evans,2017,3290000,3979764
Jodie Meeks,2017,3290000,3979764
Dennis Smith,2017,3218280,3893007
Zach LaVine,2017,3202217,3873577
Ekpe Udoh,2017,3200000,3870895
TJ Warren,2017,3152930,3813957
Stanley Johnson,2017,3097800,3747268
Thon Maker,2017,3086784,3733943
Marquese Chriss,2017,3073800,3718237
Zach Collins,2017,3057240,3698205
Seth Curry,2017,3028410,3663330
James Ennis,2017,3028410,3663330
Mindaugas Kuzminskas,2017,3028410,3663330
Tomas Satoransky,2017,3000000,3628964
Ramon Sessions,2017,2986463,3612589
Jusuf Nurkic,2017,2947304,3565220
Lucas Nogueira,2017,2947304,3565220
Malik Monk,2017,2904480,3513418
Frank Kaminsky,2017,2847600,3444613
Andrew Nicholson,2017,2844429,3440777
Jakob Poeltl,2017,2825640,3418049
Luke Kennard,2017,2759280,3337776
Justise Winslow,2017,2705040,3272164
Michael Carter-Williams,2017,2700000,3266068
