Player,season_start,REG_PER,REG_TS%,REG_USG%,REG_WS,REG_WS/48,REG_VORP,REG_BPM,REG_OBPM,REG_DBPM,POF_PER,POF_TS%,POF_USG%,POF_WS,POF_WS/48,POF_VORP,POF_BPM,POF_OBPM,POF_DBPM,team
Rony Seikaly,1995,12.7,0.566,19.9,0.7,0.032,-0.2,-3.0,-2.8,-0.2,,,,,,,,,,GSW
Rony Seikaly,1996,14.2,0.561,20.9,2.3,0.061,-0.7,-3.4,-2.5,-1.0,,,,,,,,,,GSW
Rony Seikaly,1997,18.3,0.567,23.7,6.8,0.125,0.6,-1.1,-0.4,-0.7,5.0,0.379,16.8,-0.1,-0.063,-0.1,-7.6,-5.2,-2.4,ORL
Rony Seikaly,1998,15.8,0.524,24.9,2.8,0.09,0.2,-1.5,-0.6,-0.9,20.1,0.773,20.4,0.1,0.112,0.0,2.4,1.8,0.5,ORL
Rony Seikaly,1999,0.5,0.269,19.0,-0.3,-0.177,-0.2,-11.3,-11.2,-0.2,,,,,,,,,,BRK
Roshown McLeod,1999,11.3,0.443,27.8,0.3,0.035,-0.2,-4.8,-2.8,-2.0,22.0,0.571,23.7,0.2,0.186,0.1,5.4,4.2,1.2,ATL
Roshown McLeod,2000,9.1,0.438,21.7,-0.4,-0.025,-0.7,-5.3,-3.5,-1.9,,,,,,,,,,ATL
Roshown McLeod,2001,10.6,0.475,20.2,0.4,0.019,-0.3,-3.3,-2.5,-0.8,,,,,,,,,,ATL
Roy Hibbert,2009,16.1,0.51,23.3,2.1,0.102,-0.3,-3.0,-3.1,0.1,,,,,,,,,,IND
Roy Hibbert,2010,16.2,0.537,22.2,4.1,0.098,0.6,-0.9,-1.5,0.6,,,,,,,,,,IND
Roy Hibbert,2011,15.9,0.507,23.6,3.6,0.077,0.5,-1.1,-1.8,0.7,12.4,0.495,22.4,0.0,0.006,-0.1,-4.0,-3.5,-0.5,IND
Roy Hibbert,2012,19.3,0.539,21.1,6.2,0.154,1.7,1.4,1.0,0.4,20.8,0.538,19.3,1.3,0.179,0.5,3.7,1.7,2.0,IND
Roy Hibbert,2013,17.3,0.489,22.5,6.1,0.129,0.9,-0.3,-1.7,1.4,21.2,0.576,21.8,2.7,0.187,0.9,2.9,1.8,1.0,IND
Roy Hibbert,2014,13.5,0.499,19.4,5.4,0.108,0.4,-1.4,-2.9,1.5,12.1,0.511,17.7,0.9,0.084,0.0,-2.2,-2.6,0.3,IND
Roy Hibbert,2015,15.4,0.501,21.3,4.2,0.105,0.4,-1.2,-1.8,0.6,,,,,,,,,,IND
Roy Hibbert,2016,11.2,0.507,12.9,2.2,0.056,-0.6,-3.2,-3.5,0.2,,,,,,,,,,LAL
Roy Hibbert,2017,16.3,0.667,15.5,0.0,0.119,0.0,-0.5,-4.6,4.1,,,,,,,,,,DEN
Roy Rogers,1998,8.2,0.394,11.5,0.0,0.036,0.0,-1.8,-5.2,3.4,,,,,,,,,,BOS
Roy Rogers,2000,11.4,0.42,14.2,0.4,0.048,0.0,-1.8,-2.4,0.7,,,,,,,,,,DEN
Roy Tarpley,1995,17.8,0.521,23.5,2.8,0.098,0.5,-0.6,-0.8,0.2,,,,,,,,,,DAL
Royal Ivey,2005,8.9,0.484,15.8,0.2,0.009,-0.7,-5.5,-5.4,-0.1,,,,,,,,,,ATL
Royal Ivey,2006,8.4,0.467,14.0,0.7,0.034,-0.6,-4.6,-3.7,-0.9,,,,,,,,,,ATL
Royal Ivey,2007,9.6,0.496,16.2,0.3,0.03,-0.2,-3.8,-3.7,-0.1,,,,,,,,,,ATL
Royal Ivey,2008,8.8,0.487,15.8,0.5,0.018,-0.9,-4.4,-3.3,-1.1,,,,,,,,,,MIL
Royal Ivey,2009,7.6,0.465,13.2,0.9,0.052,0.0,-2.2,-2.8,0.6,7.1,0.431,13.8,0.0,0.045,0.0,-1.2,-3.2,2.0,PHI
Royal Ivey,2010,12.6,0.603,12.2,0.6,0.117,0.1,0.3,-0.3,0.6,5.2,0.333,30.3,0.0,-0.205,0.0,-3.8,-3.1,-0.7,PHI
Royal Ivey,2013,8.1,0.563,11.3,1.0,0.066,-0.1,-2.8,-3.4,0.6,,,,,,,,,,PHI
Royce O'Neale,2018,10.8,0.54,14.6,2.4,0.099,0.5,-0.2,-2.0,1.8,9.5,0.606,13.7,0.4,0.069,0.1,0.2,-2.3,2.5,UTA
Royce O'Neale,2019,9.0,0.589,11.0,3.3,0.094,0.6,-0.5,-2.6,2.1,8.7,0.567,17.6,0.0,0.014,0.0,-1.1,-2.7,1.6,UTA
Royce O'Neale,2020,9.5,0.578,9.6,4.3,0.101,1.5,0.9,-1.3,2.2,6.2,0.563,9.0,0.0,0.009,0.0,-1.7,-3.3,1.6,UTA
Royce O'Neale,2021,9.9,0.599,9.6,5.6,0.121,1.7,1.0,-1.2,2.1,13.1,0.687,10.8,1.0,0.12,0.5,3.1,1.4,1.6,UTA
Royce O'Neale,2022,10.3,0.608,9.9,5.5,0.109,1.7,0.8,-0.8,1.7,8.0,0.516,9.7,0.2,0.049,0.1,0.1,-0.9,1.0,UTA
Royce White,2014,-8.3,0.0,4.9,0.0,-0.121,0.0,-16.9,-12.5,-4.5,,,,,,,,,,SAC
Ruben Boumtje-Boumtje,2002,6.5,0.453,10.6,0.2,0.03,-0.2,-5.6,-6.1,0.5,,,,,,,,,,POR
Ruben Boumtje-Boumtje,2003,18.4,0.0,9.2,0.0,0.114,0.0,6.7,2.2,4.5,,,,,,,,,,POR
Ruben Boumtje-Boumtje,2004,3.4,0.34,10.7,0.0,-0.014,0.0,-5.8,-4.4,-1.4,,,,,,,,,,POR
Ruben Nembhard,1997,13.8,0.479,18.0,0.2,0.121,0.1,1.3,-1.0,2.3,,,,,,,,,,UTA
Ruben Patterson,1999,14.3,0.503,24.0,0.2,0.07,-0.1,-4.1,-1.5,-2.5,-19.4,0.0,18.2,-0.1,-0.555,0.0,-31.3,-20.8,-10.6,LAL
Ruben Patterson,2000,18.8,0.587,19.9,6.7,0.153,2.1,1.9,1.8,0.1,19.9,0.629,22.2,0.2,0.138,0.1,2.3,2.3,0.0,OKC
Ruben Patterson,2001,19.3,0.544,23.3,5.5,0.128,2.1,1.9,2.0,-0.1,,,,,,,,,,OKC
Ruben Patterson,2002,18.8,0.567,22.1,5.6,0.151,1.8,2.1,2.0,0.2,6.1,0.432,14.6,0.0,-0.007,0.0,-3.3,-3.5,0.2,POR
Ruben Patterson,2003,14.5,0.53,20.4,3.2,0.093,0.6,-0.6,-0.6,0.0,17.3,0.54,21.9,0.3,0.081,0.1,0.0,1.3,-1.3,POR
Ruben Patterson,2004,14.6,0.53,16.7,3.0,0.087,1.0,0.4,-0.4,0.7,,,,,,,,,,POR
Ruben Patterson,2005,15.8,0.558,20.4,3.4,0.083,0.9,-0.3,-0.6,0.3,,,,,,,,,,POR
Ruben Patterson,2006,17.0,0.537,25.1,1.0,0.044,0.4,-0.5,0.8,-1.3,10.2,0.521,16.8,0.1,0.052,0.0,-1.8,-1.4,-0.5,POR
Ruben Patterson,2007,18.5,0.578,22.2,5.4,0.103,1.9,1.0,1.7,-0.6,,,,,,,,,,MIL
Ruben Patterson,2008,10.9,0.486,18.6,0.1,0.01,0.0,-2.5,-4.1,1.6,,,,,,,,,,LAC
Rubén Garcés,2001,10.5,0.432,16.9,0.1,0.066,0.0,-4.5,-4.1,-0.4,,,,,,,,,,PHO
Rubén Wolkowyski,2001,6.4,0.399,15.7,-0.1,-0.012,-0.3,-5.9,-5.3,-0.6,,,,,,,,,,OKC
Rubén Wolkowyski,2003,1.2,0.434,13.1,0.0,-0.051,0.0,-8.8,-6.3,-2.5,,,,,,,,,,BOS
Rudy Fernández,2009,15.5,0.588,18.4,6.1,0.147,2.5,3.0,2.6,0.4,11.4,0.591,14.8,0.2,0.055,0.1,0.7,-0.5,1.2,POR
Rudy Fernández,2010,13.1,0.54,17.7,3.0,0.101,1.3,1.5,0.6,0.9,12.0,0.672,14.3,0.1,0.054,0.1,0.7,1.8,-1.1,POR
Rudy Fernández,2011,13.4,0.522,18.7,3.8,0.1,1.3,0.9,0.1,0.8,6.8,0.387,15.1,0.0,-0.022,0.0,-3.4,-3.2,-0.2,POR
Rudy Fernández,2012,13.3,0.549,17.8,1.2,0.083,0.5,0.7,0.6,0.1,,,,,,,,,,DEN
Rudy Gay,2014,19.6,0.567,26.6,4.5,0.114,2.0,2.1,2.4,-0.3,,,,,,,,,,SAC
Rudy Gay,2015,19.7,0.556,27.0,6.1,0.122,2.9,2.7,3.4,-0.7,,,,,,,,,,SAC
Rudy Gay,2016,15.5,0.538,22.4,3.8,0.078,1.0,-0.3,-0.1,-0.3,,,,,,,,,,SAC
Rudy Gay,2017,17.9,0.559,25.8,1.8,0.087,1.0,1.9,1.4,0.5,,,,,,,,,,SAC
Rudy Gay,2018,18.0,0.545,24.6,3.1,0.122,0.9,0.8,0.2,0.6,11.3,0.442,21.4,0.0,-0.012,0.0,-1.9,-1.8,-0.1,SAS
Rudy Gay,2019,17.5,0.583,22.1,4.4,0.115,1.6,1.4,0.8,0.6,15.5,0.503,22.6,0.2,0.055,0.1,0.3,0.9,-0.5,SAS
Rudy Gay,2020,15.4,0.553,22.0,2.1,0.068,0.4,-0.8,0.0,-0.9,,,,,,,,,,SAS
Rudy Gay,2021,14.7,0.532,23.6,1.7,0.059,0.6,-0.1,-0.1,0.0,,,,,,,,,,SAS
Rudy Gay,2022,13.0,0.539,19.3,2.1,0.097,0.3,-1.0,-0.7,-0.3,,,,,,,,,,UTA
Rudy Gay,2023,9.0,0.475,17.7,0.3,0.018,-0.4,-4.0,-3.6,-0.4,,,,,,,,,,UTA
Rudy Gobert,2014,12.9,0.507,14.2,0.4,0.045,-0.1,-2.7,-3.6,0.9,,,,,,,,,,UTA
Rudy Gobert,2015,21.6,0.627,14.0,9.3,0.206,3.4,4.2,1.7,2.5,,,,,,,,,,UTA
Rudy Gobert,2016,17.5,0.582,14.2,6.4,0.16,2.0,2.2,0.0,2.2,,,,,,,,,,UTA
Rudy Gobert,2017,23.3,0.681,16.7,14.3,0.25,4.4,4.4,2.2,2.2,21.0,0.612,18.2,0.9,0.185,0.4,4.3,1.9,2.4,UTA
Rudy Gobert,2018,20.7,0.657,16.9,8.1,0.214,2.5,3.4,0.9,2.5,19.4,0.662,15.0,1.5,0.184,0.5,2.9,0.9,2.0,UTA
Rudy Gobert,2019,24.6,0.682,17.8,14.4,0.268,4.8,5.4,3.0,2.5,20.5,0.665,14.3,0.6,0.185,0.2,3.0,0.8,2.2,UTA
Rudy Gobert,2020,21.7,0.699,16.2,10.7,0.221,3.3,3.6,1.7,1.9,20.4,0.638,17.6,0.9,0.156,0.1,0.1,0.6,-0.5,UTA
Rudy Gobert,2021,23.5,0.683,17.0,11.3,0.248,3.8,4.9,2.1,2.8,21.4,0.736,15.0,1.5,0.192,0.4,2.6,1.6,1.0,UTA
Rudy Gobert,2022,24.7,0.732,16.9,11.7,0.264,3.6,4.6,2.9,1.7,19.4,0.688,14.3,0.7,0.182,0.2,2.3,2.2,0.1,UTA
Rudy Gobert,2023,18.9,0.675,16.3,7.8,0.174,1.4,0.7,0.0,0.7,18.2,0.648,17.2,0.5,0.145,0.1,0.3,-0.3,0.7,MIN
Rui Hachimura,2023,12.7,0.553,17.4,1.2,0.081,0.0,-1.9,-1.4,-0.5,16.0,0.668,17.7,1.2,0.146,0.4,2.2,1.3,0.9,LAL
Rumeal Robinson,1996,11.8,0.507,19.3,1.0,0.069,0.2,-1.1,-1.5,0.4,12.0,0.506,25.6,0.0,0.001,0.0,0.8,-1.6,2.4,POR
Rumeal Robinson,1997,11.9,0.516,18.2,0.6,0.091,0.0,-1.7,-3.4,1.7,6.5,0.388,14.8,0.0,0.011,0.0,-4.1,-5.2,1.1,POR
Russell Westbrook,2020,21.0,0.536,34.4,4.2,0.098,1.8,1.5,1.6,-0.1,12.1,0.464,31.5,-0.2,-0.043,-0.1,-3.2,-1.9,-1.2,HOU
Russell Westbrook,2022,15.0,0.512,27.3,1.7,0.03,0.2,-1.6,-0.7,-0.9,,,,,,,,,,LAL
Russell Westbrook,2023,15.3,0.496,28.8,0.7,0.023,0.7,-0.1,-0.2,0.1,17.6,0.509,29.8,0.1,0.021,0.2,2.1,2.2,-0.1,LAL
Rusty LaRue,1998,7.3,0.466,18.7,0.1,0.04,-0.1,-3.6,-3.7,0.2,,,,,,,,,,CHI
Rusty LaRue,1999,8.9,0.452,16.6,0.3,0.016,-0.3,-3.7,-3.7,0.0,,,,,,,,,,CHI
Rusty LaRue,2000,7.4,0.401,18.8,-0.1,-0.025,-0.1,-5.9,-5.6,-0.3,,,,,,,,,,CHI
Rusty LaRue,2002,10.0,0.482,20.2,0.3,0.027,-0.2,-3.4,-2.2,-1.2,9.2,0.49,20.5,0.0,0.045,0.0,-1.9,-2.0,0.1,UTA
Rusty LaRue,2004,3.1,0.515,16.5,-0.1,-0.117,0.0,-4.7,-8.0,3.2,,,,,,,,,,GSW
Ryan Anderson,2009,13.6,0.532,18.6,2.5,0.09,0.3,-1.1,-0.3,-0.9,,,,,,,,,,BRK
Ryan Anderson,2010,18.1,0.574,24.4,3.1,0.161,1.0,2.3,2.6,-0.3,8.5,0.391,19.1,0.1,0.043,-0.1,-4.6,-3.8,-0.7,ORL
Ryan Anderson,2011,19.0,0.591,20.4,6.4,0.216,2.4,4.6,4.2,0.4,8.3,0.429,10.9,0.4,0.119,0.0,-1.0,-1.0,0.0,ORL
Ryan Anderson,2012,21.2,0.589,21.2,8.9,0.219,3.0,4.0,5.2,-1.1,7.1,0.51,16.0,0.0,0.01,-0.1,-4.0,-2.5,-1.5,ORL
Ryan Anderson,2017,13.5,0.583,17.9,5.2,0.117,0.9,-0.4,1.7,-2.0,8.5,0.52,14.1,0.4,0.058,-0.1,-2.7,-0.8,-2.0,HOU
Ryan Anderson,2018,12.6,0.592,14.4,4.8,0.132,0.9,0.1,0.9,-0.8,7.0,0.475,10.8,0.1,0.049,0.0,-2.2,-2.3,0.1,HOU
Ryan Anderson,2019,4.6,0.423,12.1,-0.2,-0.039,-0.3,-6.3,-4.5,-1.9,,,,,,,,,,PHO
Ryan Anderson,2020,9.4,0.357,23.7,0.0,-0.037,0.0,-2.8,-3.3,0.5,,,,,,,,,,HOU
Ryan Arcidiacono,2018,7.3,0.55,8.1,0.3,0.04,-0.2,-4.1,-4.7,0.6,,,,,,,,,,CHI
Ryan Arcidiacono,2019,11.6,0.588,11.7,3.7,0.09,0.1,-1.9,-2.0,0.1,,,,,,,,,,CHI
Ryan Arcidiacono,2020,9.0,0.551,12.5,1.4,0.071,-0.2,-2.8,-2.7,-0.1,,,,,,,,,,CHI
Ryan Arcidiacono,2021,9.8,0.541,13.1,0.9,0.093,0.0,-2.3,-2.6,0.3,,,,,,,,,,CHI
Ryan Arcidiacono,2022,6.1,0.667,8.6,0.1,0.052,-0.1,-4.6,-4.6,0.0,,,,,,,,,,NYK
Ryan Arcidiacono,2023,3.1,0.3,9.9,0.0,-0.012,0.0,-5.1,-8.9,3.8,,,,,,,,,,NYK
Ryan Bowen,2000,11.8,0.467,11.4,1.4,0.111,0.3,-0.2,-1.7,1.5,,,,,,,,,,DEN
Ryan Bowen,2001,13.3,0.585,12.0,1.7,0.114,0.4,0.1,-1.1,1.3,,,,,,,,,,DEN
Ryan Bowen,2002,11.4,0.524,10.3,3.1,0.088,0.4,-1.1,-2.0,0.9,,,,,,,,,,DEN
Ryan Bowen,2003,12.7,0.519,11.5,2.1,0.102,1.0,1.8,-1.3,3.1,,,,,,,,,,DEN
Ryan Bowen,2004,9.9,0.395,7.2,0.8,0.097,0.2,-0.3,-2.1,1.8,16.3,1.0,7.4,0.0,0.147,0.0,4.6,4.0,0.6,DEN
Ryan Bowen,2005,7.7,0.462,9.9,1.1,0.087,0.1,-1.4,-3.5,2.1,2.6,0.342,12.3,-0.2,-0.075,-0.1,-6.3,-6.6,0.3,HOU
Ryan Bowen,2006,4.0,0.338,10.5,0.2,0.012,-0.5,-5.1,-5.8,0.7,,,,,,,,,,HOU
Ryan Broekhoff,2019,10.7,0.621,14.3,0.8,0.086,0.1,-1.0,-0.5,-0.5,,,,,,,,,,DAL
Ryan Broekhoff,2020,13.1,0.568,16.3,0.4,0.109,0.1,0.8,0.5,0.3,,,,,,,,,,DAL
Ryan Gomes,2006,14.0,0.548,15.9,3.1,0.108,0.3,-1.2,0.0,-1.2,,,,,,,,,,BOS
Ryan Gomes,2007,13.7,0.534,18.5,4.2,0.089,0.3,-1.4,-0.4,-1.0,,,,,,,,,,BOS
Ryan Gomes,2008,15.7,0.539,19.5,4.8,0.096,1.1,-0.1,1.0,-1.1,,,,,,,,,,MIN
Ryan Gomes,2009,12.5,0.518,20.4,2.5,0.046,0.2,-1.7,-0.5,-1.2,,,,,,,,,,MIN
Ryan Gomes,2010,12.1,0.528,17.4,2.4,0.052,0.1,-1.8,-1.0,-0.8,,,,,,,,,,MIN
Ryan Gomes,2011,9.0,0.504,12.7,2.5,0.057,-0.1,-2.1,-2.1,0.0,,,,,,,,,,LAC
Ryan Gomes,2012,4.4,0.371,12.5,-0.2,-0.021,-0.4,-6.0,-5.3,-0.7,,,,,,,,,,LAC
Ryan Hollins,2009,11.3,0.537,15.5,0.4,0.076,-0.1,-3.9,-3.8,-0.1,10.9,0.598,12.6,0.2,0.096,0.0,-3.4,-4.2,0.8,DAL
Ryan Hollins,2010,11.0,0.6,16.6,1.2,0.048,-0.8,-4.6,-3.9,-0.7,,,,,,,,,,MIN
Ryan Hollins,2011,10.7,0.642,13.7,1.8,0.072,-0.7,-4.3,-4.0,-0.3,,,,,,,,,,CLE
Ryan Hollins,2012,7.0,0.555,12.9,0.1,0.013,-0.5,-7.1,-5.8,-1.4,6.0,0.434,10.6,0.2,0.05,-0.1,-4.3,-4.7,0.4,CLE
Ryan Hollins,2013,11.3,0.674,13.6,1.7,0.125,-0.3,-3.9,-4.0,0.2,9.7,0.557,15.6,0.0,0.036,0.0,-3.8,-3.7,-0.1,LAC
Ryan Hollins,2014,11.9,0.73,11.5,1.3,0.126,0.0,-1.9,-3.4,1.5,-3.2,0.338,26.2,0.0,-0.19,0.0,-20.3,-14.1,-6.3,LAC
Ryan Hollins,2015,13.1,0.648,13.1,1.0,0.104,0.0,-2.3,-2.1,-0.1,,,,,,,,,,SAC
Ryan Humphrey,2003,2.9,0.329,16.4,-0.5,-0.071,-0.7,-10.2,-8.3,-1.9,,,,,,,,,,ORL
Ryan Kelly,2014,12.6,0.548,15.9,2.2,0.081,0.2,-1.5,-1.4,-0.1,,,,,,,,,,LAL
Ryan Kelly,2015,8.6,0.473,14.0,0.7,0.027,-0.4,-3.3,-3.0,-0.3,,,,,,,,,,LAL
Ryan Kelly,2016,10.3,0.44,17.9,0.1,0.005,-0.2,-3.5,-2.9,-0.6,,,,,,,,,,LAL
Ryan Kelly,2017,7.8,0.408,13.7,0.1,0.029,0.0,-3.1,-4.6,1.4,,,,,,,,,,ATL
Ryan Lorthridge,1995,12.9,0.52,20.0,0.4,0.032,-0.1,-2.4,-1.4,-1.1,,,,,,,,,,GSW
Ryan Robertson,2000,2.6,0.388,10.7,0.0,-0.022,0.0,-5.4,-3.8,-1.6,,,,,,,,,,SAC
Ryan Rollins,2023,-1.4,0.508,26.1,-0.3,-0.218,-0.2,-15.0,-11.3,-3.7,,,,,,,,,,GSW
Ryan Stack,1999,9.7,0.513,13.4,0.4,0.086,-0.2,-5.0,-3.9,-1.1,,,,,,,,,,CLE
Ryan Stack,2000,4.6,0.413,17.5,-0.1,-0.031,-0.3,-8.4,-8.4,0.0,,,,,,,,,,CLE
Saben Lee,2021,13.8,0.536,17.0,1.5,0.091,0.0,-2.0,-2.1,0.2,,,,,,,,,,DET
Saben Lee,2022,13.8,0.499,17.3,0.9,0.073,0.2,-0.4,-1.9,1.5,,,,,,,,,,DET
Saben Lee,2023,13.1,0.51,19.1,0.7,0.093,0.0,-1.8,-2.7,0.9,,,,,,,,,,PHO
Saddiq Bey,2021,12.6,0.567,18.7,3.3,0.082,0.7,-0.5,0.3,-0.8,,,,,,,,,,DET
Saddiq Bey,2022,14.0,0.529,21.3,4.0,0.071,1.2,-0.3,0.9,-1.2,,,,,,,,,,DET
Saddiq Bey,2023,14.3,0.552,21.3,2.3,0.074,0.5,-0.7,0.5,-1.1,10.9,0.512,14.2,0.1,0.038,0.0,-2.1,-0.6,-1.5,DET
Salah Mejri,2016,16.8,0.636,14.0,1.3,0.156,0.2,0.2,-1.6,1.8,14.7,0.622,9.3,0.1,0.086,0.1,2.0,-0.6,2.6,DAL
Salah Mejri,2017,14.8,0.65,10.6,3.0,0.159,0.3,-0.7,-3.0,2.3,,,,,,,,,,DAL
Salah Mejri,2018,17.8,0.644,12.8,2.7,0.175,0.5,0.7,-2.0,2.8,,,,,,,,,,DAL
Salah Mejri,2019,16.1,0.559,15.8,1.1,0.136,0.3,0.8,-1.1,1.9,,,,,,,,,,DAL
Salim Stoudamire,2006,12.5,0.545,22.9,1.2,0.046,-0.2,-2.5,-0.3,-2.3,,,,,,,,,,ATL
Salim Stoudamire,2007,11.4,0.518,22.7,0.8,0.036,-0.3,-3.1,-1.1,-2.0,,,,,,,,,,ATL
Salim Stoudamire,2008,11.1,0.495,25.2,0.3,0.031,-0.1,-3.5,-1.0,-2.5,8.2,0.607,21.9,0.0,-0.058,0.0,-1.1,-0.7,-0.4,ATL
Sam Bowie,1995,10.4,0.5,14.0,1.1,0.044,-0.1,-2.4,-3.8,1.4,5.0,0.326,13.2,0.0,-0.009,-0.2,-7.0,-6.7,-0.3,LAL
Sam Cassell,1995,15.9,0.556,20.8,4.7,0.12,1.1,0.3,0.0,0.2,17.8,0.589,22.9,1.4,0.138,0.4,1.6,1.3,0.3,HOU
Sam Cassell,1996,16.8,0.565,25.1,3.9,0.11,1.0,0.3,1.2,-0.9,9.6,0.443,24.8,-0.2,-0.054,-0.1,-4.0,-2.2,-1.8,HOU
Sam Cassell,1997,19.7,0.542,26.2,2.2,0.136,1.1,3.6,3.5,0.1,,,,,,,,,,BRK
Sam Cassell,1998,21.0,0.533,27.5,8.3,0.152,3.7,3.6,3.7,-0.1,4.4,0.333,20.4,-0.1,-0.113,0.0,-6.4,-4.8,-1.6,BRK
Sam Cassell,1999,22.5,0.525,29.1,0.4,0.179,0.1,3.7,3.2,0.5,21.6,0.589,21.5,0.3,0.131,0.1,2.8,3.0,-0.2,MIL
Sam Cassell,2000,21.1,0.551,25.0,9.2,0.152,3.1,2.2,3.6,-1.4,18.5,0.486,23.4,0.5,0.13,0.1,1.2,2.2,-1.0,MIL
Sam Cassell,2001,20.1,0.542,24.9,8.5,0.15,2.1,1.1,2.5,-1.5,15.3,0.49,25.4,1.2,0.087,0.1,-1.5,0.2,-1.7,MIL
Sam Cassell,2002,21.3,0.545,27.3,8.6,0.158,2.9,2.4,3.5,-1.1,,,,,,,,,,MIL
Sam Cassell,2003,22.3,0.565,26.5,9.6,0.171,3.2,2.7,3.9,-1.2,13.5,0.575,23.1,0.1,0.028,0.0,-1.2,2.1,-3.3,MIL
Sam Cassell,2004,22.8,0.566,27.2,12.1,0.205,4.6,4.4,4.1,0.3,19.6,0.579,25.8,1.5,0.141,0.5,1.5,2.0,-0.5,MIN
Sam Cassell,2005,18.6,0.529,26.4,3.8,0.119,1.2,1.2,1.9,-0.7,,,,,,,,,,MIN
Sam Cassell,2006,18.5,0.534,25.0,7.6,0.137,2.4,1.6,2.1,-0.5,18.5,0.548,25.2,1.2,0.14,0.4,1.9,2.8,-0.9,LAC
Sam Cassell,2007,17.1,0.506,26.5,2.8,0.095,0.8,0.1,1.4,-1.3,,,,,,,,,,LAC
Sam Cassell,2008,16.8,0.535,25.2,1.4,0.069,0.4,-0.4,0.5,-0.9,6.2,0.397,23.8,-0.1,-0.022,-0.2,-4.7,-4.6,-0.1,LAC
Sam Dekker,2016,10.8,,0.0,0.0,0.116,0.0,2.2,-2.8,5.1,,,,,,,,,,HOU
Sam Dekker,2017,13.1,0.549,14.9,3.1,0.104,0.6,-0.2,0.3,-0.6,12.4,0.375,17.0,0.1,0.078,0.0,0.0,2.3,-2.3,HOU
Sam Dekker,2018,11.5,0.534,15.5,1.2,0.066,-0.2,-2.9,-2.3,-0.6,,,,,,,,,,LAC
Sam Dekker,2019,14.0,0.544,14.9,0.3,0.08,0.0,-1.1,-0.9,-0.1,,,,,,,,,,CLE
Sam Hauser,2022,14.8,0.65,14.5,0.6,0.171,0.2,2.3,2.7,-0.3,11.4,0.512,14.6,0.0,0.135,0.0,1.9,1.5,0.4,BOS
Sam Hauser,2023,12.7,0.634,14.7,3.4,0.128,1.0,1.0,0.6,0.4,9.3,0.502,13.0,0.2,0.079,0.0,-2.2,-1.2,-1.0,BOS
Sam Jacobson,1999,20.6,0.68,25.8,0.0,0.185,0.0,-4.2,-4.0,-0.2,,,,,,,,,,LAL
Sam Jacobson,2000,11.0,0.556,15.9,0.9,0.065,-0.3,-3.9,-3.4,-0.5,,,,,,,,,,GSW
Sam Jacobson,2001,10.7,0.518,14.8,0.2,0.147,0.0,-4.3,-5.9,1.6,,,,,,,,,,MIN
Sam Mack,1996,13.1,0.545,17.4,1.9,0.103,0.1,-1.6,-0.4,-1.2,4.1,0.368,17.8,-0.1,-0.122,0.0,-6.3,-4.7,-1.6,HOU
Sam Mack,1997,10.2,0.521,16.2,1.3,0.071,0.1,-1.8,-1.9,0.1,,,,,,,,,,HOU
Sam Mack,1999,17.7,0.624,18.3,1.9,0.18,0.7,3.4,3.5,-0.2,13.1,0.55,18.5,0.2,0.086,0.1,-0.1,0.9,-0.9,HOU
Sam Mack,2000,8.0,0.436,18.9,0.0,0.002,-0.2,-4.4,-3.9,-0.5,,,,,,,,,,GSW
Sam Mack,2002,3.1,0.384,17.7,-0.1,-0.035,-0.2,-6.2,-6.4,0.2,,,,,,,,,,MIA
Sam Merrill,2021,11.9,0.603,15.0,0.5,0.102,0.1,-1.0,-0.7,-0.3,8.3,0.357,11.4,0.0,0.062,0.0,-0.5,-5.8,5.2,MIL
Sam Merrill,2023,15.5,0.546,17.3,0.2,0.16,0.0,1.2,-1.2,2.5,,,,,,,,,,CLE
Sam Mitchell,1995,13.4,0.54,18.1,3.7,0.13,0.3,-1.1,-1.5,0.4,6.5,0.445,18.8,0.0,0.004,-0.2,-6.0,-4.8,-1.2,IND
Sam Mitchell,1996,13.0,0.566,17.2,4.3,0.095,-0.1,-2.2,-1.2,-1.0,,,,,,,,,,MIN
Sam Mitchell,1997,11.8,0.523,18.5,3.3,0.077,-0.9,-3.7,-2.7,-1.0,10.6,0.515,16.9,0.0,0.005,-0.1,-6.3,-4.8,-1.5,MIN
Sam Mitchell,1998,15.8,0.539,19.7,6.1,0.131,0.8,-0.5,0.4,-0.9,13.4,0.542,18.8,0.3,0.088,0.0,-1.4,0.1,-1.5,MIN
Sam Mitchell,1999,14.1,0.472,20.6,3.0,0.108,0.4,-0.9,-0.4,-0.4,7.2,0.442,19.0,0.0,-0.017,-0.1,-4.4,-2.5,-1.9,MIN
Sam Mitchell,2000,12.0,0.513,16.9,2.3,0.092,0.1,-1.7,-1.4,-0.3,10.3,0.595,17.2,0.1,0.04,0.0,-2.0,-0.4,-1.6,MIN
Sam Mitchell,2001,8.2,0.455,16.1,0.6,0.03,-0.6,-4.6,-3.7,-0.9,2.3,0.276,11.2,0.0,-0.035,0.0,-5.1,-5.0,-0.1,MIN
Sam Mitchell,2002,9.4,0.491,17.1,0.9,0.058,-0.3,-3.8,-2.9,-0.9,8.2,0.405,12.5,0.0,0.002,0.0,-0.5,-2.8,2.3,MIN
